Outlet_Id,Outlet Name,Outlet Class,Outlet Type,Employee_Code,Employee_Name,Warehouse Code,Warehouse Name
1990,ماركت اولاد البلد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2016,هايبر خير بلدنا,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2029,ماركت اشرف,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2041,سنتر ساندي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2051,ماركت خالد كركة,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2061,ماركت اليوسف,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2062,الغوطة,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2064,ماركت الباز,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2085,الشامي ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2086,بردايس,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2106,ماركت سوبر ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2117,ماركت ام ليالى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2135,دلتا ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2148,عطارة الزيتون,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2155,البان مكه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2179,ماركت احمد الصعيدي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2291,ماركت المصري,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2296,اسواق الحكر,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2301,ماركت ابو شهد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2329,اولاد جاد 2,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2337,الندي والياسمين,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2363,بقالة الحاج صلاح غرابه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2366,ابو حنين,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2452,ماركت عبد الرسول,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2507,أبو جوهر,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2525,مصطفي غوينم,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2548,ماركت ابو عطالله,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2562,الملك,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2576,بانوراما روما,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2595,ماركت شهد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2615,أبو ضياء,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2619,ماركت ام ايمن,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2626,البركة ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2681,ماركت الجسطينى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2683,اولاد الحاج محمد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2690,السندباد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2696,ماركت ناصر,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2704,البان الخير,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2712,"س,م البوشى",تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2713,ماركت بورسعيد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2728,ماركت مركز النيل,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2759,ماركت الحامد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2782,ماركت اغابى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2798,السعد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2806,بسمله,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2821,المدينه المنوره,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2838,ماركت عبدالله,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2852,هانى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2854,ماركت الامانه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2882,ماركت الرحمن,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2897,ماركت مايكل,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2902,ماركت علاء,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2906,جوى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2930,ماركت محمد الحصرى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2934,ماركت الحاج انور,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2955,ماركت هشام,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2956,ماركت الخضري,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2973,ماركت المحبه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
2983,ماركت الاصدقاء,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3118,ماركت العمدة,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3223,ماركت اولاد عرفة,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3255,ماركت تو ام,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3290,أ / خالد وجدي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3292,ماركت جدو,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3301,لولو ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3313,سندباد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3314,حسن محمود,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3353,ماركت الاصدقاء,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3371,هايبر السنباطي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3420,ابو يوسف,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3421,خير زمان,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3444,ابو الوليد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3445,الاحمدى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3464,ماركت محمد اسماعيل,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3472,المناهري,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3491,ابو دنيا,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3507,ماركت حافظ,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3533,علاء محمد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3583,نيو ماركت خالد وتسنيم,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3606,الراعي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3680,احمد مندور ٢,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3701,احفاد حبيبه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3763,جنى ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3822,الانور المحمدية ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3880,ماركت الرحمة,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3890,محروس السيد(ماركت محروس),تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3892,محمد ابوالحمد(ماركت الاسرة),تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3916,الزهراء ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3923,أسواق رزق الله,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3930,ماركت المنزلاوي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3946,الضبع,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3959,العزازى ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3981,اسواق المدينة ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
3988,محمد توحيد (هايبر مكة ),تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4019,ماركت عطاالله,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4058,ماركت الوليد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4081,ماركت هشام,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4088,ماركت دولفين,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4094,ماركت العبيدي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4101,النجار,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4110,س م الرحمة,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4135,سوبر ماركت شروق,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4154,البركه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4155,الرحاب,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4165,اشرف,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4171,اسواق الريان,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4186,خير زمان,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4188,الرضا ماركت-محمود الجارحي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4194,العزازي-محمود اسماعيل السيد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4208,الباز,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4254,طيبه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4272,يثرب,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4283,عروس النيل,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4286,حبيبه واحمد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4290,محبي الريحانه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4325,نيو ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4333,زمزم,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4363,بقاله الشيخ,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4371,الحرمين,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4415,اللواء,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4455,هاني,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4477,خالد جلال-جنه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4478,مينا,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4551,ماركت الامانه,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4920,العقيد,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4941,الفا ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
4985,الاحمدى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5037,المهندس,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5059,اسواق الشريف,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5079,الامل,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5080,الليثي,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5093,الزعيم,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5097,مكه ماركت,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5117,الشعراوى,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
5141,بقاله,تجزئه- بقالة,تجزئه,5,Omar,13887,DB 5
6,ابو يوسف,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
12,اسواق الجمل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
17,الامانة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
49,السيسي ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
109,سنجام,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
119,محمد الالفى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
133,المختار,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
134,حلمي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
137,اولاد العباسي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
139,محمد ابو الخير,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
153,ابو زهره,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
193,احمد ابو صالحة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
201,العدوي وجوهر,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
204,قشطة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
210,اولاد درغام,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
219,الشرايدي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
249,ماركت البركة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
272,اولاد نوفل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
274,ماركت عرنسه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
281,ماركت  النمر,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
301,البرنس,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
302,ابوكريم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
307,عوض عبدالعظيم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
312,اسماعيل يوسف,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
313,ماركت احمد البروق,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
335,ابو تامر,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
337,ماركت الحرمين الشريفين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
356,ماركت الشيخ,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
357,ماركت ابوحسين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
367,ماركت زاد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
404,ماركت سوق المستهلك,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
453,محمود رمضان,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
480,البركة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
481,فتحة خير,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
506,جوجو ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
547,أولاد منصور,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
572,عطاره خير زمان,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
577,ماركت حسام,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
583,جوهره المجد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
598,بقاله أبو سما,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
636,مني ماركت سمسم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
640,عبد الواحد لطفي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
696,جمال,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
703,احمد قشطة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
705,ماركت باسم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
859,ماركت روفانا,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
861,اسامة ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
863,بقاله الشامي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
873,ماركت موسي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
881,ماركت الطاهره,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
894,بقاله سامح,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
899,بكره احلا,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
949,كمال  الجنزورى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
958,هانى عبد العزيز,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
968,احمد  العبد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
997,رمضان  خالد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1004,أولاد العم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1006,خالد  حمودة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1032,بقاله احمد ابو الشيخ,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1034,عطاره أبو حنين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1074,احمد  الخليفة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1107,س.م الحسن والحسين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1109,البطل الروماني ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1115,س.م الاسواني,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1158,الجيلانيه ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1174,سوبر ماركت ام النور,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1180,سوبر ماركت بر الوالدين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1244,السرياني,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1263,الريان,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1327,العشري,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1333,الفادى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1356,نور المصطفي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1361,الجعفري ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1388,منار السنترال,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1391,المصطفي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1392,ابو يوسف ٢,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1410,جنه الرحمن,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1438,اولاد الشيخ الطيب ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1442,بيروت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1446,فوكس,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1452,دمشق,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1462,س م الجوهره,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1508,المصطفي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1522,ست البيت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1528,ماركت  الجوهرة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1541,سوبر ماركت الميدان,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1558,س م السكريه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1573,المدينه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1594,الحياة ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1596,ماركت عضمه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1603,لوتس,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1605,البتول ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1615,العربي ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1623,الجوهره,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1624,السلام ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1634,الشيف ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1667,خير بلآدي ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1671,اول رجب,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1686,هيبربلادي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1702,سي السيد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1733,ماركت قنديل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1747,ماركت اولاد نبيل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1766,الاوسيمي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1768,المصطفى ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1795,السندس ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1815,ماركت  جودى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1821,سوبر ماركت آل منصور الجع,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1869,بقالة  البيثى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1879,هايبر  خير  بلدنا,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1883,ماركت الدمنهورى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1884,ماركت ابو علي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1904,ماركت   سعد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1908,اولاد الشيخ,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1921,هايبر الساقيه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1975,ماركت  ام زياد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
1987,مكتبة الاصدقاء,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2021,الباشا,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2065,ست الكل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2066,العزبي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2074,ماركت  الامانة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2075,ماركت العءلة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2080,ماركت الشيخ محمد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2096,هايبر ريكو,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2121,ماركت حسين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2293,محلات الرحمة للتوفير,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2300,ماركت الامانه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2307,الاسطوره,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2317,يوسف ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2324,ماركت الذوق,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2328,منظفات الأمانة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2331,ابو احمد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2335,احمد أبو نبيل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2362,الحمد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2371,ماركت الأمانة,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2384,ابراهيم جمال,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2385,العمدة ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2406,ابو جمال,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2447,ماركت البدرى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2450,ماركت التوحيد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2453,ماركت محمود ياسر,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2458,أحمد وجنه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2471,سوبر ماركت قاصد كريم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2477,كينج ألدى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2480,ال خطاب ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2495,سمير العشري,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2496,محى حجازى,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2514,منظفات التقوي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2527,ماركا أبو نصار,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2617,المتحده ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2667,ماركت ا/ محمود ابو مروان,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2682,كامننا,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2751,ماركت بسمله,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2763,ماركت البركه,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2779,ماركت محمد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2780,ماركت السعيد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2839,ابوناصر الطيب,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2843,ماركت المتوكل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2861,الرحمه2,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2874,الادهم 2,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2893,ابو خالد,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2899,ماستر ماركت,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2923,اولاد ابو اسماعيل,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2924,ماركت الصابرين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2935,ماركت ياسين,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2937,ماركت اشرف,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2947,ماركت الاصدقاء,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2960,ماركت مصطفي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
2974,ماركت هشام,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
3122,الجيزاوي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
3124,ماؤكت ادم,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
3146,النهيسي,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
3187,شركة اليسر,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
3191,سوبر ماركت الفتح,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
3206,ماركت ابو على,تجزئه- بقالة,تجزئه,2,Thabet Ali,60722,DB 2
